"","l1","l2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"s.1094","kongenial|ADJX","0.0040","kongenialste","kongenialeren","kongenialere","kongenialstem","kongenialerem","kongenialster","kongenialstes","kongenialsten","kongeniale","kongenialerer","kongenialeres","kongenialen","kongenialem","kongenialst","kongeniales","kongenialer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1095","konkret|ADJX","0.0040","konkreteres","konkretere","konkreterer","konkreteste","konkreteren","konkreterem","konkretestem","konkretesten","konkrete","konkretester","konkretestes","konkretest","konkretes","konkreter","konkreten","konkretem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1096","konkurrenzfähig|ADJX","0.0040","konkurrenzfähige","konkurrenzfähigere","konkurrenzfähigste","konkurrenzfähigst","konkurrenzfähigem","konkurrenzfähigsten","konkurrenzfähigen","konkurrenzfähigstem","konkurrenzfähigerem","konkurrenzfähigstes","konkurrenzfähigeren","konkurrenzfähigster","konkurrenzfähiger","konkurrenzfähiges","konkurrenzfähigerer","konkurrenzfähigeres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1097","konsequent|ADJX","0.0040","konsequenterem","konsequenteren","konsequentes","konsequentest","konsequenter","konsequenterer","konsequenteste","konsequentestes","konsequenteres","konsequentester","konsequentem","konsequentesten","konsequentestem","konsequente","konsequenten","konsequentere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1098","konsistent|ADJX","0.0040","konsistenterem","konsistentest","konsistentestes","konsistentester","konsistenten","konsistentem","konsistenteste","konsistenter","konsistenteren","konsistentes","konsistente","konsistenteres","konsistenterer","konsistentesten","konsistentere","konsistentestem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1099","konsolidieren|VVINF","0.0040","konsolidierte","konsolidierest","konsolidieret","konsolidiert","konsolidiertest","konsolidiere","konsolidiertet","konsolidierst","konsolidierten","konsolidier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1100","konstant|ADJX","0.087","konstantester","konstantestem","konstantesten","konstanteste","konstantest","konstantestes","konstantes","konstanterer","konstanter","konstanteres","konstantere","konstanterem","konstanteren","konstante","konstantem","konstanten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1101","konstruktiv|ADJX","0.0894","konstruktivsten","konstruktives","konstruktiver","konstruktivstem","konstruktive","konstruktivere","konstruktivstes","konstruktiveres","konstruktivster","konstruktiverer","konstruktiven","konstruktivst","konstruktivem","konstruktiveren","konstruktiverem","konstruktivste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1102","konsultieren|VVINF","0.0040","konsultierest","konsultierten","konsultierst","konsultiertet","konsultierte","konsultier","konsultieret","konsultiertest","konsultiere","konsultiert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1103","kontinuierlich|ADJX","0.0040","kontinuierliches","kontinuierlichstes","kontinuierlichster","kontinuierlichen","kontinuierlicheres","kontinuierlichst","kontinuierlichsten","kontinuierlichem","kontinuierlicherer","kontinuierlichstem","kontinuierlicher","kontinuierlicheren","kontinuierlicherem","kontinuierlichste","kontinuierlichere","kontinuierliche",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1104","konzertiert|VVINF","0.0040","konzertierter","konzertiertstes","konzertiertes","konzertiertster","konzertierteres","konzertiertere","konzertiertem","konzertierte","konzertierten","konzertierterer","konzertiertstem","konzertiertsten","konzertiertst","konzertierteren","konzertiertste","konzertierterem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1105","kooperativ|ADJX","0.0040","kooperativere","kooperativeren","kooperativstes","kooperativeres","kooperativster","kooperativerer","kooperative","kooperatives","kooperativerem","kooperativst","kooperativsten","kooperativer","kooperativstem","kooperativem","kooperativen","kooperativste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1106","kooperieren|VVINF","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1107","koordinieren|VVINF","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1108","koordiniert|ADJX","0.0040","koordinierten","koordiniertem","koordiniertes","koordinierter","koordiniertst","koordiniertste","koordinierte","koordinierterer","koordinierteres","koordiniertsten","koordinierterem","koordinierteren","koordiniertstem","koordiniertster","koordiniertstes","koordiniertere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1109","korrekt|ADJX","0.0040","korrektest","korrektestem","korrektesten","korrekteste","korrekteren","korrektestes","korrekteres","korrekterer","korrektester","korrektes","korrektere","korrektem","korrekterem","korrekte","korrekten","korrekter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1110","kostbar|ADJX","0.0777","kostbare","kostbarere","kostbarst","kostbarstes","kostbarer","kostbareres","kostbarster","kostbarerer","kostbarsten","kostbares","kostbarste","kostbarerem","kostbarstem","kostbaren","kostbarem","kostbareren",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1111","kostengünstig|ADJX","0.0040","kostengünstiges","kostengünstigere","kostengünstigeres","kostengünstiger","kostengünstigerer","kostengünstige","kostengünstigem","kostengünstigen","kostengünstigeren","kostengünstigste","kostengünstigstem","kostengünstigsten","kostengünstigstes","kostengünstigster","kostengünstigerem","kostengünstigst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1112","kostenlos|ADJX","0.0040","kostenloserer","kostenloseres","kostenloses","kostenlosstem","kostenlosst","kostenlosere","kostenloseren","kostenlossten","kostenlose","kostenloserem","kostenlosstes","kostenlosem","kostenlosster","kostenlosen","kostenlosste","kostenloser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1113","kraftvoll|ADJX","0.2214","kraftvollstes","kraftvollste","kraftvolleren","kraftvollerem","kraftvollster","kraftvollere","kraftvollerer","kraftvollem","kraftvolle","kraftvollen","kraftvollst","kraftvollsten","kraftvollstem","kraftvoller","kraftvolleres","kraftvolles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1114","kreativ|ADJX","0.5865","kreative","kreativst","kreativste","kreatives","kreativstem","kreativer","kreativeres","kreativerer","kreativster","kreativen","kreativstes","kreativem","kreativeren","kreativere","kreativsten","kreativerem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1115","kritisch|ADJX","0.0040","kritischerer","kritischste","kritischeres","kritischsten","kritischstem","kritischster","kritischerem","kritischeren","kritischer","kritisches","kritischstes","kritischen","kritischst","kritischem","kritischere","kritische",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1116","kräftig|ADJX","0.2408","kräftige","kräftigere","kräftigerem","kräftigeren","kräftigste","kräftigster","kräftigst","kräftigerer","kräftigstem","kräftigsten","kräftigeres","kräftigen","kräftigem","kräftiges","kräftiger","kräftigstes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1117","kulant|ADJX","0.0040","kulantest","kulanten","kulantestem","kulantesten","kulantem","kulantere","kulanteste","kulantestes","kulante","kulantester","kulantes","kulanter","kulanterem","kulanteren","kulanteres","kulanterer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1118","kultiviert|VVINF","0.0731","kultivierterer","kultiviertem","kultivierteren","kultivierterem","kultivierten","kultiviertes","kultivierter","kultiviertest","kultivierteste","kultivierteres","kultiviertesten","kultiviertestem","kultiviertestes","kultiviertester","kultivierte","kultiviertere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1119","kunstreich|ADJX","0.0040","kunstreiches","kunstreichstes","kunstreichster","kunstreicher","kunstreichsten","kunstreicherem","kunstreichste","kunstreiche","kunstreichere","kunstreichst","kunstreicheren","kunstreicherer","kunstreicheres","kunstreichem","kunstreichen","kunstreichstem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1120","kunstvoll|ADJX","0.0040","kunstvollere","kunstvolleres","kunstvollerer","kunstvolleren","kunstvollerem","kunstvoller","kunstvollste","kunstvolles","kunstvollstem","kunstvollsten","kunstvolle","kunstvollster","kunstvollstes","kunstvollen","kunstvollst","kunstvollem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1121","kurieren|VVINF","0.0040","kurierte","kuriertet","kuriertest","kurierst","kuriert","kurieret","kuriere","kurierest","kurier","kurierten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1122","kümmern|VVINF","0.2016","kümmert","kümmere","kümmerte","gekümmert","kümmertet","kümmerst","kümmertest","kümmeren","kümmerten","kümmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1123","künstlerisch|ADJX","0.0040","künstlerisches","künstlerischsten","künstlerische","künstlerischstem","künstlerischere","künstlerischem","künstlerischerem","künstlerischen","künstlerischster","künstlerischstes","künstlerischer","künstlerischeren","künstlerischst","künstlerischerer","künstlerischeres","künstlerischste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1124","lachen|VVINF","0.0135","lachte","lachten","gelacht","lachtest","lachet","lachest","lachtet","lach","lacht","lache","lachst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1125","langlebig|ADJX","0.2026","langlebigeres","langlebigerer","langlebige","langlebigem","langlebigen","langlebigste","langlebigstes","langlebiger","langlebigst","langlebiges","langlebigster","langlebigeren","langlebigere","langlebigerem","langlebigsten","langlebigstem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1126","lautstark|ADJX","0.0040","lautstarkst","lautstarkste","lautstarkstes","lautstarken","lautstarkem","lautstarkster","lautstarkere","lautstarkeres","lautstarksten","lautstarkerer","lautstarkstem","lautstarker","lautstarkes","lautstarkerem","lautstarkeren","lautstarke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1127","lebendig|ADJX","0.0947","lebendigstes","lebendigster","lebendiger","lebendiges","lebendigem","lebendigsten","lebendigen","lebendigstem","lebendige","lebendigste","lebendigere","lebendigerem","lebendigeren","lebendigst","lebendigerer","lebendigeres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1128","lebensfähig|ADJX","0.0040","lebensfähigem","lebensfähigste","lebensfähigeren","lebensfähigerem","lebensfähige","lebensfähigster","lebensfähigstes","lebensfähigerer","lebensfähigstem","lebensfähigsten","lebensfähigeres","lebensfähigere","lebensfähiges","lebensfähiger","lebensfähigst","lebensfähigen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1129","lebhaft|ADJX","0.2146","lebhaftere","lebhaften","lebhaftestes","lebhaftem","lebhaftester","lebhaftes","lebhafte","lebhafter","lebhafterem","lebhafteren","lebhaftestem","lebhaftesten","lebhaftest","lebhafteste","lebhafterer","lebhafteres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1130","legal|ADJX","0.0040","legalste","legalstes","legale","legalerem","legaleren","legalsten","legalstem","legales","legaler","legalster","legalem","legalere","legalen","legalst","legalerer","legaleres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1131","legendär|ADJX","0.0040","legendärerem","legendäreren","legendäreres","legendärere","legendärerer","legendärst","legendärster","legendärstes","legendäre","legendäres","legendärer","legendärste","legendären","legendärstem","legendärsten","legendärem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1132","legitim|ADJX","0.0040","legitimsten","legitimstem","legitime","legitimster","legitimstes","legitimem","legitimen","legitimst","legitimeres","legitimste","legitimeren","legitimerem","legitimere","legitimerer","legitimer","legitimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1133","leicht|ADJX","0.0040","leichte","leichteste","leichteren","leichterem","leichtere","leichterer","leichteres","leichtestem","leichtesten","leichten","leichtest","leichtester","leichtes","leichtestes","leichter","leichtem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1134","leidenschaftlich|ADJX","0.1988","leidenschaftlicherem","leidenschaftlichem","leidenschaftlichere","leidenschaftlichen","leidenschaftlicheren","leidenschaftliche","leidenschaftlichstem","leidenschaftlichste","leidenschaftlichst","leidenschaftlichsten","leidenschaftlicheres","leidenschaftlicherer","leidenschaftliches","leidenschaftlicher","leidenschaftlichster","leidenschaftlichstes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1135","leistungsfähig|ADJX","0.3222","leistungsfähigsten","leistungsfähigen","leistungsfähige","leistungsfähigem","leistungsfähiger","leistungsfähigerem","leistungsfähigstem","leistungsfähigeren","leistungsfähigerer","leistungsfähigeres","leistungsfähigst","leistungsfähigere","leistungsfähigste","leistungsfähigstes","leistungsfähiges","leistungsfähigster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1136","leistungsstark|ADJX","0.0040","leistungsstarkstes","leistungsstarkerem","leistungsstarkster","leistungsstarkeren","leistungsstarke","leistungsstarkeres","leistungsstarkerer","leistungsstarker","leistungsstarkes","leistungsstarkem","leistungsstarken","leistungsstarkere","leistungsstarkst","leistungsstarkste","leistungsstarksten","leistungsstarkstem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1137","lernen|VVINF","0.2492","lerntest","lernest","lernten","lernt","lerntet","lernte","gelernt","lernst","lernet","lerne","lern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1138","leuchtend|ADJX","0.0821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1139","leutselig|ADJX","0.0040","leutseligere","leutseligster","leutseligstes","leutseligsten","leutseligstem","leutseligste","leutseligst","leutseligeren","leutseligerem","leutseligeres","leutseligerer","leutselige","leutseligem","leutseligen","leutseliges","leutseliger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1140","liberal|ADJX","0.0040","liberaleres","liberale","liberalstem","liberalsten","liberaleren","liberalster","liberalerem","liberalstes","liberalerer","liberaler","liberalst","liberalere","liberales","liberalste","liberalen","liberalem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1141","lieb|ADJX","0.1131","liebster","liebstes","liebes","liebere","lieben","liebem","lieberen","liebstem","lieber","lieberes","liebst","lieberer","liebsten","liebe","lieberem","liebste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1142","liebenswert|ADJX","0.2077","liebenswertesten","liebenswertestem","liebenswerteres","liebenswerterer","liebenswertem","liebenswerterem","liebenswerten","liebenswerteren","liebenswerter","liebenswertere","liebenswertes","liebenswerteste","liebenswertest","liebenswerte","liebenswertester","liebenswertestes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1143","liebenswürdig|ADJX","0.2001","liebenswürdigsten","liebenswürdigstem","liebenswürdigem","liebenswürdigste","liebenswürdigen","liebenswürdigeres","liebenswürdigst","liebenswürdige","liebenswürdigstes","liebenswürdiger","liebenswürdigerer","liebenswürdiges","liebenswürdigerem","liebenswürdigster","liebenswürdigere","liebenswürdigeren",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1144","liebevoll|ADJX","0.4657","liebevolleren","liebevollstem","liebevollsten","liebevolle","liebevollerem","liebevollerer","liebevolleres","liebevollere","liebevollst","liebevollste","liebevollen","liebevollem","liebevolles","liebevoller","liebevollstes","liebevollster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1145","lindern|VVINF","0.0040","linder","lindertest","linderten","gelindert","linderte","linderen","linderst","lindert","lindere","lindertet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1146","loben|VVINF","0.4445","lobten","lobtest","lob","lobtet","gelobt","lobt","lobest","lobe","lobte","lobet","lobst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1147","lobenswert|ADJX","0.0821","lobenswerte","lobenswerteres","lobenswertem","lobenswertere","lobenswerterer","lobenswerten","lobenswerterem","lobenswerteren","lobenswerter","lobenswertes","lobenswerteste","lobenswertesten","lobenswertest","lobenswertestem","lobenswertester","lobenswertestes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1148","locker|ADJX","0.2381","lockreren","lockererer","lockrerem","lockereres","lockerst","lockere","lockrer","lockreres","lockrere","lockersten","lockerere","lockeres","lockerer","lockerstem","lockrerer","lockerste","lockerstes","lockerster","lockereren","lockeren","lockererem","lockerem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1149","logisch|ADJX","0.0936","logischstes","logischster","logischere","logischen","logischste","logischem","logisches","logischer","logischerer","logischeres","logischsten","logischerem","logische","logischeren","logischstem","logischst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1150","lohnen|VVINF","0.0040","lohntest","lohnet","gelohnt","lohn","lohntet","lohnten","lohnt","lohne","lohnst","lohnest","lohnte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1151","lohnend|ADJX","0.1875","lohnendem","lohnendere","lohnenderes","lohnenden","lohnenderer","lohnendste","lohnender","lohnenderen","lohnende","lohnendst","lohnendstem","lohnenderem","lohnendsten","lohnendstes","lohnendster","lohnendes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1152","loyal|ADJX","0.0040","loyalste","loyale","loyaleren","loyalerem","loyalerer","loyalstes","loyaleres","loyalster","loyalere","loyalstem","loyalsten","loyalen","loyalst","loyalem","loyaler","loyales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1153","lukrativ|ADJX","0.0040","lukrativere","lukrativste","lukrativerer","lukrativeres","lukrativerem","lukrativeren","lukrative","lukratives","lukrativstem","lukrativsten","lukrativer","lukrativster","lukrativem","lukrativstes","lukrativen","lukrativst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1154","luxoriös|ADJX","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1155","luxuriös|ADJX","0.0835","luxuriösem","luxuriösen","luxuriösere","luxuriöser","luxuriöses","luxuriöserem","luxuriösester","luxuriöseren","luxuriösestes","luxuriösest","luxuriöserer","luxuriöseres","luxuriöseste","luxuriöse","luxuriösesten","luxuriösestem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1156","lächeln|VVINF","0.3399","lächeltet","lächelte","lächeltest","lächelst","lächelten","lächel","lächle","lächl","gelächelt","lächelt","lächele","lächelen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1157","lässig|ADJX","0.2095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1158","löblich|ADJX","0.0040","löblicherer","löblicheres","löblichstem","löblichen","löblichem","löblicheren","löblichsten","löblicher","löbliches","löblichster","löblichere","löblichstes","löbliche","löblichste","löblichst","löblicherem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1159","lösen|VVINF","0.0040","löstet","lösest","gelöst","löset","löstest","löste","löst","lösten","lös","löse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1160","lückenlos|ADJX","0.0040","lückenlosestem","lückenlosem","lückenloserem","lückenloseren","lückenloseres","lückenlosen","lückenloserer","lückenlosere","lückenloser","lückenloses","lückenlosesten","lückenlose","lückenlosestes","lückenlosester","lückenloseste","lückenlosest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1161","magisch|ADJX","0.0040","magischeres","magischerer","magischeren","magischstes","magischerem","magischster","magisches","magischere","magische","magischstem","magischer","magischsten","magischem","magischen","magischste","magischst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1162","majestätisch|ADJX","0.073","majestätische","majestätischstem","majestätischsten","majestätischstes","majestätischerer","majestätischeres","majestätischster","majestätischerem","majestätischeren","majestätischere","majestätischste","majestätischen","majestätisches","majestätischer","majestätischst","majestätischem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1163","makellos|ADJX","0.2","makelloses","makelloseren","makelloseres","makelloserer","makellosest","makellosesten","makellosestem","makelloserem","makelloser","makelloseste","makellosester","makellosestes","makellosem","makellosen","makellose","makellosere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1164","malerisch|ADJX","0.0753","malerischster","malerischstes","malerischerem","malerischem","malerischeren","malerischen","malerischerer","malerischste","malerischeres","malerischere","malerische","malerischst","malerischer","malerisches","malerischstem","malerischsten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
