"","word","values"
"28647","unerhörterem","0.0040"
"28648","unerhörtester","0.0040"
"28649","unerhörtestes","0.0040"
"28650","unerhörten","0.0040"
"28651","unerhörtestem","0.0040"
"28652","unerhörtesten","0.0040"
"28653","unerhörtem","0.0040"
"28654","unermesslich","0.0040"
"28655","unermeßlich","0.0040"
"28656","unermeßliches","0.0040"
"28657","unermeßlicher","0.0040"
"28658","unermeßlichstem","0.0040"
"28659","unermeßlichsten","0.0040"
"28660","unermeßlichere","0.0040"
"28661","unermeßliche","0.0040"
"28662","unermeßlichste","0.0040"
"28663","unermeßlichster","0.0040"
"28664","unermeßlicherer","0.0040"
"28665","unermeßlicheres","0.0040"
"28666","unermeßlichstes","0.0040"
"28667","unermeßlichem","0.0040"
"28668","unermeßlichen","0.0040"
"28669","unermeßlicherem","0.0040"
"28670","unermeßlicheren","0.0040"
"28671","unermeßlichst","0.0040"
"28672","unermüdlich","0.0040"
"28673","unermüdlichsten","0.0040"
"28674","unermüdlicherer","0.0040"
"28675","unermüdlichstem","0.0040"
"28676","unermüdlichster","0.0040"
"28677","unermüdlicheres","0.0040"
"28678","unermüdlichere","0.0040"
"28679","unermüdlicheren","0.0040"
"28680","unermüdlicherem","0.0040"
"28681","unermüdlichste","0.0040"
"28682","unermüdlichst","0.0040"
"28683","unermüdliches","0.0040"
"28684","unermüdlicher","0.0040"
"28685","unermüdlichstes","0.0040"
"28686","unermüdliche","0.0040"
"28687","unermüdlichen","0.0040"
"28688","unermüdlichem","0.0040"
"28689","unerreicht","0.0040"
"28690","unerreichtst","0.0040"
"28691","unerreichtere","0.0040"
"28692","unerreichtem","0.0040"
"28693","unerreichten","0.0040"
"28694","unerreichter","0.0040"
"28695","unerreichtes","0.0040"
"28696","unerreichte","0.0040"
"28697","unerreichterer","0.0040"
"28698","unerreichtstes","0.0040"
"28699","unerreichtster","0.0040"
"28700","unerreichteres","0.0040"
"28701","unerreichtste","0.0040"
"28702","unerreichtsten","0.0040"
"28703","unerreichtstem","0.0040"
"28704","unerreichteren","0.0040"
"28705","unerreichterem","0.0040"
"28706","unerschrocken","0.0040"
"28707","unerschrockenstem","0.0040"
"28708","unerschrocknere","0.0040"
"28709","unerschrockensten","0.0040"
"28710","unerschrockenstes","0.0040"
"28711","unerschrockenster","0.0040"
"28712","unerschrockneren","0.0040"
"28713","unerschrocknerem","0.0040"
"28714","unerschrockner","0.0040"
"28715","unerschrockenere","0.0040"
"28716","unerschrockeneres","0.0040"
"28717","unerschrockenerer","0.0040"
"28718","unerschrockenes","0.0040"
"28719","unerschrockener","0.0040"
"28720","unerschrocknerer","0.0040"
"28721","unerschrockneres","0.0040"
"28722","unerschrockenen","0.0040"
"28723","unerschrockenst","0.0040"
"28724","unerschrockenem","0.0040"
"28725","unerschrockenste","0.0040"
"28726","unerschrockene","0.0040"
"28727","unerschrockeneren","0.0040"
"28728","unerschrockenerem","0.0040"
"28729","unersetzlich","0.0040"
"28730","unersetzlicher","0.0040"
"28731","unersetzliches","0.0040"
"28732","unersetzlichem","0.0040"
"28733","unersetzlichen","0.0040"
"28734","unersetzliche","0.0040"
"28735","unersetzlichstem","0.0040"
"28736","unersetzlichsten","0.0040"
"28737","unersetzlichste","0.0040"
"28738","unersetzlichst","0.0040"
"28739","unersetzlichster","0.0040"
"28740","unersetzlichstes","0.0040"
"28741","unersetzlicheres","0.0040"
"28742","unersetzlicherer","0.0040"
"28743","unersetzlichere","0.0040"
"28744","unersetzlicherem","0.0040"
"28745","unersetzlicheren","0.0040"
"28746","unfehlbar","0.0040"
"28747","unfehlbares","0.0040"
"28748","unfehlbarstem","0.0040"
"28749","unfehlbarsten","0.0040"
"28750","unfehlbarer","0.0040"
"28751","unfehlbarster","0.0040"
"28752","unfehlbaren","0.0040"
"28753","unfehlbarstes","0.0040"
"28754","unfehlbarere","0.0040"
"28755","unfehlbarerer","0.0040"
"28756","unfehlbareres","0.0040"
"28757","unfehlbarste","0.0040"
"28758","unfehlbarerem","0.0040"
"28759","unfehlbareren","0.0040"
"28760","unfehlbarem","0.0040"
"28761","unfehlbare","0.0040"
"28762","unfehlbarst","0.0040"
"28763","ungeahnt","0.0040"
"28764","ungeahntere","0.0040"
"28765","ungeahntes","0.0040"
"28766","ungeahnter","0.0040"
"28767","ungeahnte","0.0040"
"28768","ungeahntstes","0.0040"
"28769","ungeahntster","0.0040"
"28770","ungeahntsten","0.0040"
"28771","ungeahntstem","0.0040"
"28772","ungeahntste","0.0040"
"28773","ungeahntem","0.0040"
"28774","ungeahntst","0.0040"
"28775","ungeahnten","0.0040"
"28776","ungeahnterer","0.0040"
"28777","ungeahnteres","0.0040"
"28778","ungeahnterem","0.0040"
"28779","ungeahnteren","0.0040"
"28780","ungebrochen","0.0040"
"28781","ungebrocheneres","0.0040"
"28782","ungebrochenerer","0.0040"
"28783","ungebrochene","0.0040"
"28784","ungebrochenste","0.0040"
"28785","ungebrochenen","0.0040"
"28786","ungebrochenem","0.0040"
"28787","ungebrochenstes","0.0040"
"28788","ungebrochenster","0.0040"
"28789","ungebrochensten","0.0040"
"28790","ungebrochenst","0.0040"
"28791","ungebrochenstem","0.0040"
"28792","ungebrochenes","0.0040"
"28793","ungebrochener","0.0040"
"28794","ungebrochenere","0.0040"
"28795","ungebrochenerem","0.0040"
"28796","ungebrocheneren","0.0040"
"28797","ungeteilt","0.0040"
"28798","ungeteiltstes","0.0040"
"28799","ungeteiltere","0.0040"
"28800","ungeteilten","0.0040"
"28801","ungeteiltstem","0.0040"
"28802","ungeteiltsten","0.0040"
"28803","ungeteilteren","0.0040"
"28804","ungeteiltem","0.0040"
"28805","ungeteilterem","0.0040"
"28806","ungeteilte","0.0040"
"28807","ungeteilter","0.0040"
"28808","ungeteiltster","0.0040"
"28809","ungeteiltes","0.0040"
"28810","ungeteilteres","0.0040"
"28811","ungeteiltst","0.0040"
"28812","ungeteilterer","0.0040"
"28813","ungeteiltste","0.0040"
"28814","ungezwungen","0.0040"
"28815","ungezwungneren","0.0040"
"28816","ungezwungnere","0.0040"
"28817","ungezwungnerem","0.0040"
"28818","ungezwungnerer","0.0040"
"28819","ungezwungene","0.0040"
"28820","ungezwungneres","0.0040"
"28821","ungezwungenen","0.0040"
"28822","ungezwungensten","0.0040"
"28823","ungezwungenstem","0.0040"
"28824","ungezwungenem","0.0040"
"28825","ungezwungenster","0.0040"
"28826","ungezwungenerer","0.0040"
"28827","ungezwungenstes","0.0040"
"28828","ungezwungeneres","0.0040"
"28829","ungezwungner","0.0040"
"28830","ungezwungenerem","0.0040"
"28831","ungezwungenes","0.0040"
"28832","ungezwungener","0.0040"
"28833","ungezwungeneren","0.0040"
"28834","ungezwungenste","0.0040"
"28835","ungezwungenst","0.0040"
"28836","ungezwungenere","0.0040"
"28837","unglaublich","0.3698"
"28838","unglaublichst","0.3698"
"28839","unglaublichsten","0.3698"
"28840","unglaubliches","0.3698"
"28841","unglaublichstem","0.3698"
"28842","unglaublicherem","0.3698"
"28843","unglaubliche","0.3698"
"28844","unglaublicheren","0.3698"
"28845","unglaublichste","0.3698"
"28846","unglaublicheres","0.3698"
"28847","unglaublichere","0.3698"
"28848","unglaublicherer","0.3698"
"28849","unglaublichem","0.3698"
"28850","unglaublichen","0.3698"
"28851","unglaublicher","0.3698"
"28852","unglaublichster","0.3698"
"28853","unglaublichstes","0.3698"
"28854","universell","0.0040"
"28855","universellste","0.0040"
"28856","universelle","0.0040"
"28857","universellen","0.0040"
"28858","universellem","0.0040"
"28859","universellstem","0.0040"
"28860","universellsten","0.0040"
"28861","universellst","0.0040"
"28862","universelleres","0.0040"
"28863","universellerer","0.0040"
"28864","universellere","0.0040"
"28865","universelleren","0.0040"
"28866","universellerem","0.0040"
"28867","universeller","0.0040"
"28868","universelles","0.0040"
"28869","universellster","0.0040"
"28870","universellstes","0.0040"
"28871","unkompliziert","0.0782"
"28872","unkompliziertestes","0.0782"
"28873","unkompliziertester","0.0782"
"28874","unkompliziertesten","0.0782"
"28875","unkompliziertestem","0.0782"
"28876","unkomplizierte","0.0782"
"28877","unkompliziertere","0.0782"
"28878","unkomplizierten","0.0782"
"28879","unkompliziertem","0.0782"
"28880","unkomplizierteres","0.0782"
"28881","unkomplizierterer","0.0782"
"28882","unkompliziertest","0.0782"
"28883","unkomplizierterem","0.0782"
"28884","unkompliziertes","0.0782"
"28885","unkomplizierter","0.0782"
"28886","unkomplizierteren","0.0782"
"28887","unkomplizierteste","0.0782"
"28888","unparteiisch","0.0040"
"28889","unparteiischst","0.0040"
"28890","unparteiischste","0.0040"
"28891","unparteiischeres","0.0040"
"28892","unparteiischerer","0.0040"
"28893","unparteiischster","0.0040"
"28894","unparteiischstes","0.0040"
"28895","unparteiischeren","0.0040"
"28896","unparteiischerem","0.0040"
"28897","unparteiischstem","0.0040"
"28898","unparteiischsten","0.0040"
"28899","unparteiischem","0.0040"
"28900","unparteiischere","0.0040"
"28901","unparteiische","0.0040"
"28902","unparteiischen","0.0040"
"28903","unparteiischer","0.0040"
"28904","unparteiisches","0.0040"
"28905","unschlagbar","0.0040"
"28906","unschlagbarerem","0.0040"
"28907","unschlagbarem","0.0040"
"28908","unschlagbarst","0.0040"
"28909","unschlagbaren","0.0040"
"28910","unschlagbareren","0.0040"
"28911","unschlagbares","0.0040"
"28912","unschlagbarste","0.0040"
"28913","unschlagbarer","0.0040"
"28914","unschlagbareres","0.0040"
"28915","unschlagbarerer","0.0040"
"28916","unschlagbarster","0.0040"
"28917","unschlagbarstes","0.0040"
"28918","unschlagbarere","0.0040"
"28919","unschlagbarstem","0.0040"
"28920","unschlagbarsten","0.0040"
"28921","unschlagbare","0.0040"
"28922","unschuldig","0.0040"
"28923","unschuldigstem","0.0040"
"28924","unschuldigsten","0.0040"
"28925","unschuldigere","0.0040"
"28926","unschuldigst","0.0040"
"28927","unschuldige","0.0040"
"28928","unschuldigste","0.0040"
"28929","unschuldigstes","0.0040"
"28930","unschuldigster","0.0040"
"28931","unschuldigen","0.0040"
"28932","unschuldigem","0.0040"
"28933","unschuldiger","0.0040"
"28934","unschuldigeres","0.0040"
"28935","unschuldigerer","0.0040"
"28936","unschuldiges","0.0040"
"28937","unschuldigeren","0.0040"
"28938","unschuldigerem","0.0040"
"28939","unschätzbar","0.0040"
"28940","unschätzbarerem","0.0040"
"28941","unschätzbarste","0.0040"
"28942","unschätzbareren","0.0040"
"28943","unschätzbares","0.0040"
"28944","unschätzbarster","0.0040"
"28945","unschätzbarer","0.0040"
"28946","unschätzbarstes","0.0040"
"28947","unschätzbarerer","0.0040"
"28948","unschätzbareres","0.0040"
"28949","unschätzbarstem","0.0040"
"28950","unschätzbarsten","0.0040"
"28951","unschätzbaren","0.0040"
"28952","unschätzbare","0.0040"
"28953","unschätzbarem","0.0040"
"28954","unschätzbarere","0.0040"
"28955","unschätzbarst","0.0040"
"28956","unsterblich","0.0040"
"28957","unsterblichste","0.0040"
"28958","unsterblichere","0.0040"
"28959","unsterblichstes","0.0040"
"28960","unsterblicher","0.0040"
"28961","unsterblicheres","0.0040"
"28962","unsterbliches","0.0040"
"28963","unsterblichster","0.0040"
"28964","unsterblicherem","0.0040"
"28965","unsterblichstem","0.0040"
"28966","unsterblichsten","0.0040"
"28967","unsterblicheren","0.0040"
"28968","unsterbliche","0.0040"
"28969","unsterblichem","0.0040"
"28970","unsterblicherer","0.0040"
"28971","unsterblichst","0.0040"
"28972","unsterblichen","0.0040"
"28973","unternehmerisch","0.0040"
"28974","unternehmerischste","0.0040"
"28975","unternehmerische","0.0040"
"28976","unternehmerischeren","0.0040"
"28977","unternehmerischerem","0.0040"
"28978","unternehmerischer","0.0040"
"28979","unternehmerischeres","0.0040"
"28980","unternehmerischstem","0.0040"
"28981","unternehmerischerer","0.0040"
"28982","unternehmerischsten","0.0040"
"28983","unternehmerisches","0.0040"
"28984","unternehmerischen","0.0040"
"28985","unternehmerischst","0.0040"
"28986","unternehmerischem","0.0040"
"28987","unternehmerischstes","0.0040"
"28988","unternehmerischster","0.0040"
"28989","unternehmerischere","0.0040"
"28990","unterstützen","0.0040"
"28991","unterstützt","0.0040"
"28992","unterstützten","0.0040"
"28993","unterstütze","0.0040"
"28994","unterstütztest","0.0040"
"28995","unterstützest","0.0040"
"28996","unterstütztet","0.0040"
"28997","unterstützet","0.0040"
"28998","unterstütz","0.0040"
"28999","untergestützt","0.0040"
"29000","unterstützte","0.0040"
"29001","untrennbar","0.0040"
"29002","untrennbarer","0.0040"
"29003","untrennbares","0.0040"
"29004","untrennbarere","0.0040"
"29005","untrennbarerer","0.0040"
"29006","untrennbarst","0.0040"
"29007","untrennbareren","0.0040"
"29008","untrennbarerem","0.0040"
"29009","untrennbarsten","0.0040"
"29010","untrennbarstem","0.0040"
"29011","untrennbareres","0.0040"
"29012","untrennbare","0.0040"
"29013","untrennbarster","0.0040"
"29014","untrennbarstes","0.0040"
"29015","untrennbaren","0.0040"
"29016","untrennbarem","0.0040"
"29017","untrennbarste","0.0040"
"29018","unumschränkt","0.0040"
"29019","unumschränktest","0.0040"
"29020","unumschränkte","0.0040"
"29021","unumschränkterem","0.0040"
"29022","unumschränktem","0.0040"
"29023","unumschränkten","0.0040"
"29024","unumschränkteren","0.0040"
"29025","unumschränktestem","0.0040"
"29026","unumschränktesten","0.0040"
"29027","unumschränkteres","0.0040"
"29028","unumschränkter","0.0040"
"29029","unumschränkterer","0.0040"
"29030","unumschränktes","0.0040"
"29031","unumschränktester","0.0040"
"29032","unumschränkteste","0.0040"
"29033","unumschränktestes","0.0040"
"29034","unumschränktere","0.0040"
"29035","unumstritten","0.0040"
"29036","unumstrittenere","0.0040"
"29037","unumstrittene","0.0040"
"29038","unumstrittenste","0.0040"
"29039","unumstrittneres","0.0040"
"29040","unumstrittnere","0.0040"
"29041","unumstrittenem","0.0040"
"29042","unumstrittenst","0.0040"
"29043","unumstrittenstem","0.0040"
"29044","unumstrittenen","0.0040"
"29045","unumstrittner","0.0040"
"29046","unumstrittener","0.0040"
"29047","unumstrittensten","0.0040"
"29048","unumstrittenerem","0.0040"
"29049","unumstrittenes","0.0040"
"29050","unumstrittenster","0.0040"
"29051","unumstrittenstes","0.0040"
"29052","unumstrittnerer","0.0040"
"29053","unumstritteneres","0.0040"
"29054","unumstrittenerer","0.0040"
"29055","unumstrittnerem","0.0040"
"29056","unumstrittneren","0.0040"
"29057","unumstritteneren","0.0040"
"29058","ununterbrochen","0.0040"
"29059","ununterbrochenerer","0.0040"
"29060","ununterbrocheneres","0.0040"
"29061","ununterbrochenere","0.0040"
"29062","ununterbrochenen","0.0040"
"29063","ununterbrochenem","0.0040"
"29064","ununterbrochener","0.0040"
"29065","ununterbrochenerem","0.0040"
"29066","ununterbrocheneren","0.0040"
"29067","ununterbrochenes","0.0040"
"29068","ununterbrochenst","0.0040"
"29069","ununterbrochenste","0.0040"
"29070","ununterbrochenstem","0.0040"
"29071","ununterbrochensten","0.0040"
"29072","ununterbrochene","0.0040"
"29073","ununterbrochenstes","0.0040"
"29074","ununterbrochenster","0.0040"
"29075","unvergleichbar","0.0833"
"29076","unvergleichbarste","0.0833"
"29077","unvergleichbare","0.0833"
"29078","unvergleichbarerem","0.0833"
"29079","unvergleichbareren","0.0833"
"29080","unvergleichbarerer","0.0833"
"29081","unvergleichbareres","0.0833"
"29082","unvergleichbarst","0.0833"
"29083","unvergleichbarster","0.0833"
"29084","unvergleichbarer","0.0833"
"29085","unvergleichbarere","0.0833"
"29086","unvergleichbares","0.0833"
"29087","unvergleichbarstes","0.0833"
"29088","unvergleichbarem","0.0833"
"29089","unvergleichbarsten","0.0833"
"29090","unvergleichbaren","0.0833"
"29091","unvergleichbarstem","0.0833"
"29092","unvergleichlich","0.0967"
"29093","unvergleichlicherem","0.0967"
"29094","unvergleichlichsten","0.0967"
"29095","unvergleichlicheres","0.0967"
"29096","unvergleichlicherer","0.0967"
"29097","unvergleichlichste","0.0967"
"29098","unvergleichlicher","0.0967"
"29099","unvergleichlichst","0.0967"
"29100","unvergleichlicheren","0.0967"
"29101","unvergleichlichen","0.0967"
"29102","unvergleichlichem","0.0967"
"29103","unvergleichlichstem","0.0967"
"29104","unvergleichliche","0.0967"
"29105","unvergleichlichster","0.0967"
"29106","unvergleichlichstes","0.0967"
"29107","unvergleichlichere","0.0967"
"29108","unvergleichliches","0.0967"
"29109","unverhofft","0.0040"
"29110","unverhofftesten","0.0040"
"29111","unverhofften","0.0040"
"29112","unverhoffterer","0.0040"
"29113","unverhoffteres","0.0040"
"29114","unverhoffterem","0.0040"
"29115","unverhoffteren","0.0040"
"29116","unverhofftem","0.0040"
"29117","unverhofftestem","0.0040"
"29118","unverhofftere","0.0040"
"29119","unverhoffte","0.0040"
"29120","unverhofftest","0.0040"
"29121","unverhofftestes","0.0040"
"29122","unverhofftes","0.0040"
"29123","unverhoffteste","0.0040"
"29124","unverhofftester","0.0040"
"29125","unverhoffter","0.0040"
"29126","unverkrampft","0.0040"
"29127","unverkrampftestes","0.0040"
"29128","unverkrampftester","0.0040"
"29129","unverkrampftere","0.0040"
"29130","unverkrampfterem","0.0040"
"29131","unverkrampfteren","0.0040"
"29132","unverkrampfterer","0.0040"
"29133","unverkrampfte","0.0040"
"29134","unverkrampfteres","0.0040"
"29135","unverkrampftest","0.0040"
"29136","unverkrampftes","0.0040"
"29137","unverkrampfter","0.0040"
"29138","unverkrampfteste","0.0040"
"29139","unverkrampftesten","0.0040"
"29140","unverkrampften","0.0040"
"29141","unverkrampftem","0.0040"
"29142","unverkrampftestem","0.0040"
"29143","unverwundbar","0.0040"
"29144","unverwundbarere","0.0040"
"29145","unverwundbareres","0.0040"
"29146","unverwundbare","0.0040"
"29147","unverwundbarst","0.0040"
"29148","unverwundbares","0.0040"
"29149","unverwundbarer","0.0040"
"29150","unverwundbarsten","0.0040"
"29151","unverwundbarstem","0.0040"
"29152","unverwundbarste","0.0040"
"29153","unverwundbarem","0.0040"
"29154","unverwundbaren","0.0040"
"29155","unverwundbarster","0.0040"
"29156","unverwundbarstes","0.0040"
"29157","unverwundbareren","0.0040"
"29158","unverwundbarerem","0.0040"
"29159","unverwundbarerer","0.0040"
"29160","unverzichtbar","0.0040"
"29161","unverzichtbare","0.0040"
"29162","unverzichtbaren","0.0040"
"29163","unverzichtbarem","0.0040"
"29164","unverzichtbareres","0.0040"
"29165","unverzichtbares","0.0040"
"29166","unverzichtbarst","0.0040"
"29167","unverzichtbarer","0.0040"
"29168","unverzichtbarerer","0.0040"
"29169","unverzichtbarerem","0.0040"
"29170","unverzichtbarste","0.0040"
"29171","unverzichtbareren","0.0040"
"29172","unverzichtbarere","0.0040"
"29173","unverzichtbarsten","0.0040"
"29174","unverzichtbarstem","0.0040"
"29175","unverzichtbarster","0.0040"
"29176","unverzichtbarstes","0.0040"
"29177","unwiderstehlich","0.1874"
"29178","unwiderstehlichen","0.1874"
"29179","unwiderstehlichem","0.1874"
"29180","unwiderstehlichster","0.1874"
"29181","unwiderstehlichstes","0.1874"
"29182","unwiderstehliche","0.1874"
"29183","unwiderstehlichst","0.1874"
"29184","unwiderstehlichste","0.1874"
"29185","unwiderstehlicher","0.1874"
"29186","unwiderstehlichstem","0.1874"
"29187","unwiderstehlichsten","0.1874"
"29188","unwiderstehliches","0.1874"
"29189","unwiderstehlicherem","0.1874"
"29190","unwiderstehlichere","0.1874"
"29191","unwiderstehlicheren","0.1874"
"29192","unwiderstehlicherer","0.1874"
"29193","unwiderstehlicheres","0.1874"
"29194","unzweifelhaft","0.0040"
"29195","unzweifelhaftesten","0.0040"
"29196","unzweifelhaftestem","0.0040"
"29197","unzweifelhaftester","0.0040"
"29198","unzweifelhaftestes","0.0040"
"29199","unzweifelhaftere","0.0040"
"29200","unzweifelhafterem","0.0040"
"29201","unzweifelhaftes","0.0040"
"29202","unzweifelhaftest","0.0040"
"29203","unzweifelhafteren","0.0040"
"29204","unzweifelhafteres","0.0040"
"29205","unzweifelhafterer","0.0040"
"29206","unzweifelhaftem","0.0040"
"29207","unzweifelhaften","0.0040"
"29208","unzweifelhafte","0.0040"
"29209","unzweifelhafter","0.0040"
"29210","unzweifelhafteste","0.0040"
"29211","unübertrefflich","0.078"
"29212","unübertrefflichstes","0.078"
"29213","unübertrefflicheres","0.078"
"29214","unübertrefflichem","0.078"
"29215","unübertrefflichen","0.078"
"29216","unübertrefflichster","0.078"
"29217","unübertrefflicher","0.078"
"29218","unübertrefflicheren","0.078"
"29219","unübertrefflichstem","0.078"
"29220","unübertrefflichsten","0.078"
"29221","unübertrefflicherem","0.078"
"29222","unübertreffliches","0.078"
"29223","unübertrefflicherer","0.078"
"29224","unübertreffliche","0.078"
"29225","unübertrefflichere","0.078"
"29226","unübertrefflichst","0.078"
"29227","unübertrefflichste","0.078"
"29228","unübertroffen","0.0753"
"29229","unübertroffensten","0.0753"
"29230","unübertroffener","0.0753"
"29231","unübertroffenstes","0.0753"
"29232","unübertroffenster","0.0753"
"29233","unübertroffenes","0.0753"
"29234","unübertroffenst","0.0753"
"29235","unübertroffenere","0.0753"
"29236","unübertroffenen","0.0753"
"29237","unübertroffenstem","0.0753"
"29238","unübertroffenem","0.0753"
"29239","unübertroffene","0.0753"
"29240","unübertroffenste","0.0753"
"29241","unübertroffenerer","0.0753"
"29242","unübertroffeneres","0.0753"
"29243","unübertroffeneren","0.0753"
"29244","unübertroffenerem","0.0753"
"29245","upgraden","0.0040"
"29246","verantwortlich","0.0040"
"29247","verantwortliche","0.0040"
"29248","verantwortlichere","0.0040"
"29249","verantwortlicheres","0.0040"
"29250","verantwortlicherer","0.0040"
"29251","verantwortlichst","0.0040"
"29252","verantwortlichster","0.0040"
"29253","verantwortlichstes","0.0040"
"29254","verantwortlicheren","0.0040"
"29255","verantwortliches","0.0040"
"29256","verantwortlicher","0.0040"
"29257","verantwortlicherem","0.0040"
"29258","verantwortlichsten","0.0040"
"29259","verantwortlichen","0.0040"
"29260","verantwortlichste","0.0040"
"29261","verantwortlichem","0.0040"
"29262","verantwortlichstem","0.0040"
"29263","verantwortungsbewußt","0.0040"
"29264","verantwortungsbewußtere","0.0040"
"29265","verantwortungsbewußte","0.0040"
"29266","verantwortungsbewußteres","0.0040"
"29267","verantwortungsbewußtst","0.0040"
"29268","verantwortungsbewußterer","0.0040"
"29269","verantwortungsbewußtsten","0.0040"
"29270","verantwortungsbewußtstem","0.0040"
"29271","verantwortungsbewußteren","0.0040"
"29272","verantwortungsbewußterem","0.0040"
"29273","verantwortungsbewußtster","0.0040"
"29274","verantwortungsbewußtste","0.0040"
"29275","verantwortungsbewußtem","0.0040"
"29276","verantwortungsbewußten","0.0040"
"29277","verantwortungsbewußtstes","0.0040"
"29278","verantwortungsbewußter","0.0040"
"29279","verantwortungsbewußtes","0.0040"
"29280","verantwortungsvoll","0.0040"
"29281","verantwortungsvollst","0.0040"
"29282","verantwortungsvollerem","0.0040"
"29283","verantwortungsvollste","0.0040"
"29284","verantwortungsvolleren","0.0040"
"29285","verantwortungsvolleres","0.0040"
"29286","verantwortungsvollerer","0.0040"
"29287","verantwortungsvoller","0.0040"
"29288","verantwortungsvolles","0.0040"
"29289","verantwortungsvollstes","0.0040"
"29290","verantwortungsvollster","0.0040"
"29291","verantwortungsvollere","0.0040"
"29292","verantwortungsvollsten","0.0040"
"29293","verantwortungsvollstem","0.0040"
"29294","verantwortungsvolle","0.0040"
"29295","verantwortungsvollen","0.0040"
"29296","verantwortungsvollem","0.0040"
"29297","verbessern","0.0040"
"29298","verbinden","0.0040"
"29299","verbindlich","0.0040"
"29300","verbindlichstes","0.0040"
"29301","verbindlichen","0.0040"
"29302","verbindlichster","0.0040"
"29303","verbindlichem","0.0040"
"29304","verbindlicher","0.0040"
"29305","verbindlichere","0.0040"
"29306","verbindlichste","0.0040"
"29307","verbindlichst","0.0040"
"29308","verbindliche","0.0040"
"29309","verbindlicherem","0.0040"
"29310","verbindlicheren","0.0040"
"29311","verbindliches","0.0040"
"29312","verbindlichstem","0.0040"
"29313","verbindlichsten","0.0040"
"29314","verbindlicherer","0.0040"
"29315","verbindlicheres","0.0040"
"29316","verblüffend","0.0040"
"29317","verblüffende","0.0040"
"29318","verblüffenden","0.0040"
"29319","verblüffendem","0.0040"
"29320","verblüffendster","0.0040"
"29321","verblüffendstes","0.0040"
"29322","verblüffendstem","0.0040"
"29323","verblüffendsten","0.0040"
"29324","verblüffendes","0.0040"
"29325","verblüffender","0.0040"
"29326","verblüffendere","0.0040"
"29327","verblüffenderer","0.0040"
"29328","verblüffenderes","0.0040"
"29329","verblüffenderen","0.0040"
"29330","verblüffenderem","0.0040"
"29331","verblüffendst","0.0040"
"29332","verblüffendste","0.0040"
"29333","verdienen","0.0989"
"29334","verdient","0.0989"
"29335","verdienten","0.0989"
"29336","verdientest","0.0989"
"29337","verdienest","0.0989"
"29338","verdienet","0.0989"
"29339","verdiene","0.0989"
"29340","verdiente","0.0989"
"29341","verdien","0.0989"
"29342","verdienst","0.0989"
"29343","verdientet","0.0989"
"29344","verdient","0.3612"
"29345","verdientster","0.3612"
"29346","verdientstes","0.3612"
"29347","verdientste","0.3612"
"29348","verdiente","0.3612"
"29349","verdienter","0.3612"
"29350","verdientes","0.3612"
"29351","verdienten","0.3612"
"29352","verdientem","0.3612"
"29353","verdientere","0.3612"
"29354","verdienterem","0.3612"
"29355","verdienteren","0.3612"
"29356","verdientst","0.3612"
"29357","verdientstem","0.3612"
"29358","verdientsten","0.3612"
"29359","verdienterer","0.3612"
"29360","verdienteres","0.3612"
"29361","veredeln","0.0040"
"29362","veredelen","0.0040"
"29363","veredelten","0.0040"
"29364","veredele","0.0040"
"29365","veredelst","0.0040"
"29366","veredle","0.0040"
"29367","veredelte","0.0040"
"29368","veredel","0.0040"
"29369","veredeltest","0.0040"
"29370","veredelt","0.0040"
"29371","veredl","0.0040"
"29372","veredeltet","0.0040"
"29373","verehren","0.0040"
"29374","verehre","0.0040"
"29375","verehr","0.0040"
"29376","verehrt","0.0040"
"29377","verehret","0.0040"
"29378","verehrest","0.0040"
"29379","verehrte","0.0040"
"29380","verehrst","0.0040"
"29381","verehrtet","0.0040"
"29382","verehrtest","0.0040"
"29383","verehrten","0.0040"
"29384","verehrt","0.0040"
"29385","verehrteste","0.0040"
"29386","verehrtere","0.0040"
"29387","verehrterem","0.0040"
"29388","verehrter","0.0040"
"29389","verehrtes","0.0040"
"29390","verehrteren","0.0040"
"29391","verehrtest","0.0040"
"29392","verehrtem","0.0040"
"29393","verehrten","0.0040"
"29394","verehrtestes","0.0040"
"29395","verehrterer","0.0040"
"29396","verehrtester","0.0040"
"29397","verehrteres","0.0040"
"29398","verehrte","0.0040"
"29399","verehrtestem","0.0040"
"29400","verehrtesten","0.0040"
"29401","vereidigen","0.0040"
"29402","vereidigte","0.0040"
"29403","vereidigten","0.0040"
"29404","vereidige","0.0040"
"29405","vereidig","0.0040"
"29406","vereidigt","0.0040"
"29407","vereidigst","0.0040"
"29408","vereidigest","0.0040"
"29409","vereidigtet","0.0040"
"29410","vereidigtest","0.0040"
"29411","vereidiget","0.0040"
"29412","vereinen","0.0040"
"29413","vereintet","0.0040"
"29414","vereinest","0.0040"
"29415","vereine","0.0040"
"29416","vereintest","0.0040"
"29417","vereinst","0.0040"
"29418","vereint","0.0040"
"29419","vereinte","0.0040"
"29420","vereinet","0.0040"
"29421","vereinten","0.0040"
"29422","verein","0.0040"
"29423","vereinfachen","0.0040"
"29424","vererben","0.0040"
"29425","vererbte","0.0040"
"29426","vererbest","0.0040"
"29427","vererbet","0.0040"
"29428","vererbtet","0.0040"
"29429","vererbt","0.0040"
"29430","vererbtest","0.0040"
"29431","vererbst","0.0040"
"29432","vererbe","0.0040"
"29433","vererbten","0.0040"
"29434","vererb","0.0040"
