"","word","values"
"838","Lebensgefahren","-0.0048"
"839","Leblosigkeit","-0.0048"
"840","Leere","-0.0048"
"841","Leichtsinn","-0.3253"
"842","Leichtsinns","-0.3253"
"843","Leichtsinnsfehler","-0.0371"
"844","Leichtsinnsfehlers","-0.0371"
"845","Leichtsinnsfehlern","-0.0371"
"846","Leid","-0.5056"
"847","Leides","-0.5056"
"848","Leids","-0.5056"
"849","Leidende","-0.0048"
"850","Liquidation","-0.0048"
"851","Liquidationen","-0.0048"
"852","Lähmung","-0.0048"
"853","Lähmungen","-0.0048"
"854","Löschung","-0.0048"
"855","Löschungen","-0.0048"
"856","Lüge","-0.5"
"857","Lügen","-0.5"
"858","Lügner","-0.4767"
"859","Lügnern","-0.4767"
"860","Lügners","-0.4767"
"861","Makel","-0.1813"
"862","Makels","-0.1813"
"863","Makeln","-0.1813"
"864","Mangel","-0.3669"
"865","Manipulation","-0.3455"
"866","Manipulationen","-0.3455"
"867","Massaker","-0.0048"
"868","Massakern","-0.0048"
"869","Massakers","-0.0048"
"870","Maßlosigkeit","-0.0048"
"871","Melancholie","-0.1859"
"872","Melodrama","-0.0048"
"873","Melodramen","-0.0048"
"874","Merkwürdigkeit","-0.0048"
"875","Merkwürdigkeiten","-0.0048"
"876","Minderung","-0.0048"
"877","Minderungen","-0.0048"
"878","Minderwertigkeit","-0.3201"
"879","Missachtung","-0.0048"
"880","Missbrauch","-0.0048"
"881","Missbräuchen","-0.0048"
"882","Missbrauches","-0.0048"
"883","Missbräuche","-0.0048"
"884","Missbrauchs","-0.0048"
"885","Missgeschick","-0.0472"
"886","Missgeschicken","-0.0472"
"887","Missgeschicks","-0.0472"
"888","Missgeschicke","-0.0472"
"889","Missgeschickes","-0.0472"
"890","Missglück","-0.0048"
"891","Misstrauen","-0.4778"
"892","Misstrauens","-0.4778"
"893","Misstrauensantrag","-0.0048"
"894","Misstrauensanträge","-0.0048"
"895","Misstrauensanträgen","-0.0048"
"896","Misstrauensantrages","-0.0048"
"897","Misstrauensantrags","-0.0048"
"898","Missverständnis","-0.4756"
"899","Missverständniss","-0.4756"
"900","Missverständnise","-0.4756"
"901","Missverständnises","-0.4756"
"902","Missverständnisen","-0.4756"
"903","Mist","-0.1732"
"904","Mists","-0.1732"
"905","Mistes","-0.1732"
"906","Mittellosigkeit","-0.0048"
"907","Mittelmäßigkeit","-0.0048"
"908","Monotonie","-0.0048"
"909","Monotonien","-0.0048"
"910","Mord","-0.3595"
"911","Mordes","-0.3595"
"912","Morde","-0.3595"
"913","Mords","-0.3595"
"914","Morden","-0.3595"
"915","Mutlosigkeit","-0.0048"
"916","Müdigkeit","-0.1995"
"917","Mühe","-0.0048"
"918","Mühen","-0.0048"
"919","Müll","-0.3377"
"920","Mülls","-0.3377"
"921","Nachlässigkeit","-0.0048"
"922","Nachlässigkeiten","-0.0048"
"923","Nachteil","-0.8102"
"924","Nachteilen","-0.8102"
"925","Nachteile","-0.8102"
"926","Nachteils","-0.8102"
"927","Nachteiles","-0.8102"
"928","Naivität","-0.0048"
"929","Narr","-0.335"
"930","Narren","-0.335"
"931","Negativität","-0.3155"
"932","Neid","-0.4729"
"933","Neides","-0.4729"
"934","Neids","-0.4729"
"935","Nervosität","-0.1833"
"936","Neustart","-0.0504"
"937","Niedergang","-0.0048"
"938","Niedergangs","-0.0048"
"939","Niederganges","-0.0048"
"940","Niedergeschlagenheit","-0.0048"
"941","Niederlage","-0.3651"
"942","Niederlagen","-0.3651"
"943","Not","-0.2187"
"944","Nöten","-0.2187"
"945","Nöte","-0.2187"
"946","Notfall","-0.0468"
"947","Notfalles","-0.0468"
"948","Notfällen","-0.0468"
"949","Notfalls","-0.0468"
"950","Notfälle","-0.0468"
"951","Notstand","-0.0048"
"952","Notstandes","-0.0048"
"953","Notständen","-0.0048"
"954","Notstands","-0.0048"
"955","Notstände","-0.0048"
"956","Nutzlosigkeit","-0.0048"
"957","Nötigung","-0.0048"
"958","Nötigungen","-0.0048"
"959","Oberflächlichkeit","-0.3299"
"960","Oberflächlichkeiten","-0.3299"
"961","Offensive","-0.0048"
"962","Offensiven","-0.0048"
"963","Opposition","-0.3631"
"964","Oppositionen","-0.3631"
"965","Panik","-0.3429"
"966","Paniken","-0.3429"
"967","Panne","-0.1901"
"968","Pannen","-0.1901"
"969","Pech","-0.4823"
"970","Peches","-0.4823"
"971","Pechen","-0.4823"
"972","Peche","-0.4823"
"973","Pechs","-0.4823"
"974","Pessimismus","-0.4715"
"975","Pest","-0.3456"
"976","Pflicht","-0.3577"
"977","Pflichten","-0.3577"
"978","Pleite","-0.3323"
"979","Pleiten","-0.3323"
"980","Preissturz","-0.0048"
"981","Preissturzs","-0.0048"
"982","Preisstürze","-0.0048"
"983","Preisstürzen","-0.0048"
"984","Preissturzes","-0.0048"
"985","Problem","-0.3865"
"986","Probleme","-0.3865"
"987","Problemen","-0.3865"
"988","Problems","-0.3865"
"989","Propaganda","-0.4893"
"990","Protest","-0.3564"
"991","Provisorium","-0.0048"
"992","Provisorien","-0.0048"
"993","Provisoriums","-0.0048"
"994","Provokation","-0.0048"
"995","Provokationen","-0.0048"
"996","Qual","-0.0402"
"997","Qualen","-0.0402"
"998","Qualitätsminderung","-0.3096"
"999","Rache","-0.3534"
"1000","Ratlosigkeit","-0.0048"
"1001","Raub","-0.0048"
"1002","Raubs","-0.0048"
"1003","Raubes","-0.0048"
"1004","Rauben","-0.0048"
"1005","Raube","-0.0048"
"1006","Rebellen","-0.0048"
"1007","Rebellion","-0.0048"
"1008","Rechtswidrigkeit","-0.0499"
"1009","Rechtswidrigkeiten","-0.0499"
"1010","Redundanz","-0.0048"
"1011","Redundanzen","-0.0048"
"1012","Reinfall","-0.0048"
"1013","Reinfälle","-0.0048"
"1014","Reinfalls","-0.0048"
"1015","Reinfällen","-0.0048"
"1016","Reinfalles","-0.0048"
"1017","Reklamation","-0.0048"
"1018","Reklamationen","-0.0048"
"1019","Reparatur","-0.0048"
"1020","Reparaturen","-0.0048"
"1021","Revolte","-0.0048"
"1022","Revolten","-0.0048"
"1023","Revolution","-0.0048"
"1024","Revolutionen","-0.0048"
"1025","Rezession","-0.3454"
"1026","Rezessionen","-0.3454"
"1027","Risiko","-0.687"
"1028","Rivale","-0.0502"
"1029","Rivalen","-0.0502"
"1030","Rivalität","-0.0048"
"1031","Rivalitäten","-0.0048"
"1032","Rost","-0.0048"
"1033","Rostes","-0.0048"
"1034","Rosten","-0.0048"
"1035","Roste","-0.0048"
"1036","Rosts","-0.0048"
"1037","Ruin","-0.0048"
"1038","Ruins","-0.0048"
"1039","Rutsch","-0.0048"
"1040","Rutschs","-0.0048"
"1041","Rutschen","-0.0048"
"1042","Rutsches","-0.0048"
"1043","Rutsche","-0.0048"
"1044","Rätselraten","-0.0048"
"1045","Rätselratens","-0.0048"
"1046","Räuber","-0.3508"
"1047","Räubers","-0.3508"
"1048","Räubern","-0.3508"
"1049","Rückfall","-0.0048"
"1050","Rückfalls","-0.0048"
"1051","Rückfällen","-0.0048"
"1052","Rückfälle","-0.0048"
"1053","Rückfalles","-0.0048"
"1054","Rückgang","-0.2096"
"1055","Rückgangs","-0.2096"
"1056","Rückganges","-0.2096"
"1057","Rückgängen","-0.2096"
"1058","Rückgänge","-0.2096"
"1059","Rückschritt","-0.0048"
"1060","Rückschritten","-0.0048"
"1061","Rückschritts","-0.0048"
"1062","Rückschritte","-0.0048"
"1063","Rückschrittes","-0.0048"
"1064","Rücksendung","-0.3465"
"1065","Rücksendungen","-0.3465"
"1066","Rücksichtslosigkeit","-0.0048"
"1067","Rücksichtslosigkeiten","-0.0048"
"1068","Rückstand","-0.063"
"1069","Rückständen","-0.063"
"1070","Rückstands","-0.063"
"1071","Rückstände","-0.063"
"1072","Rückstandes","-0.063"
"1073","Rückständigkeit","-0.0048"
"1074","Rücktritt","-0.0048"
"1075","Rücktritte","-0.0048"
"1076","Rücktritts","-0.0048"
"1077","Rücktrittes","-0.0048"
"1078","Rücktritten","-0.0048"
"1079","Rückzug","-0.3501"
"1080","Sabotage","-0.0048"
"1081","Sabotagen","-0.0048"
"1082","Sackgasse","-0.3455"
"1083","Sackgassen","-0.3455"
"1084","Schaden","-0.5299"
"1085","Schadens","-0.5299"
"1086","Schadensbild","-0.0048"
"1087","Schadensbildern","-0.0048"
"1088","Schadensbilder","-0.0048"
"1089","Schadensbilds","-0.0048"
"1090","Schadensbildes","-0.0048"
"1091","Scham","-0.4829"
"1092","Schande","-0.0048"
"1093","Schanden","-0.0048"
"1094","Scheidung","-0.2023"
"1095","Scheidungen","-0.2023"
"1096","Scheitern","-0.3524"
"1097","Schelte","-0.0048"
"1098","Schelten","-0.0048"
"1099","Scheußlichkeit","-0.0048"
"1100","Scheußlichkeiten","-0.0048"
"1101","Schlachtfeld","-0.0048"
"1102","Schlachtfeldern","-0.0048"
"1103","Schlachtfeldes","-0.0048"
"1104","Schlachtfelder","-0.0048"
"1105","Schlachtfelds","-0.0048"
"1106","Schlag","-0.0048"
"1107","Schlages","-0.0048"
"1108","Schlags","-0.0048"
"1109","Schlägen","-0.0048"
"1110","Schläge","-0.0048"
"1111","Schlamperei","-0.0048"
"1112","Schlampereien","-0.0048"
"1113","Schlechtigkeit","-0.4646"
"1114","Schlechtigkeiten","-0.4646"
"1115","Schlitterbahn","-0.0048"
"1116","Schlitterbahnen","-0.0048"
"1117","Schlägerei","-0.0048"
"1118","Schlägereien","-0.0048"
"1119","Schmerz","-0.0048"
"1120","Schmerzes","-0.0048"
"1121","Schmerzs","-0.0048"
"1122","Schmerzen","-0.0048"
"1123","Schmuggel","-0.0048"
"1124","Schmuggels","-0.0048"
"1125","Schmuggeles","-0.0048"
"1126","Schmutz","-0.0542"
"1127","Schmutzs","-0.0542"
"1128","Schmutzes","-0.0542"
"1129","Schock","-0.0048"
"1130","Schockn","-0.0048"
"1131","Schocks","-0.0048"
"1132","Schocke","-0.0048"
"1133","Schocken","-0.0048"
"1134","Schockes","-0.0048"
"1135","Schramme","-0.0048"
"1136","Schrammen","-0.0048"
"1137","Schreck","-0.194"
"1138","Schrecke","-0.194"
"1139","Schrecken","-0.194"
"1140","Schrecks","-0.194"
"1141","Schreckes","-0.194"
"1142","Schrott","-0.0534"
"1143","Schrottes","-0.0534"
"1144","Schrotts","-0.0534"
"1145","Schrotte","-0.0534"
"1146","Schrotten","-0.0534"
"1147","Schräglauf","-0.0048"
"1148","Schrägläufen","-0.0048"
"1149","Schräglaufs","-0.0048"
"1150","Schräglaufes","-0.0048"
"1151","Schrägläufe","-0.0048"
"1152","Schubs","-0.0048"
"1153","Schubse","-0.0048"
"1154","Schubsen","-0.0048"
"1155","Schubses","-0.0048"
"1156","Schuld","-0.9686"
"1157","Schulden","-0.9686"
"1158","Schuldner","-0.0048"
"1159","Schuldnern","-0.0048"
"1160","Schuldners","-0.0048"
"1161","Schuldnerin","-0.0048"
"1162","Schuldnerinnen","-0.0048"
"1163","Schurke","-0.3306"
"1164","Schurken","-0.3306"
"1165","Schwierigkeit","-0.0483"
"1166","Schwierigkeiten","-0.0483"
"1167","Schwund","-0.0048"
"1168","Schwunds","-0.0048"
"1169","Schwundes","-0.0048"
"1170","Schwäche","-0.5035"
"1171","Schwächen","-0.5035"
"1172","Schwächung","-0.337"
"1173","Schwächungen","-0.337"
"1174","Schäden","-0.3731"
"1175","Schädigung","-0.0048"
"1176","Schädigungen","-0.0048"
"1177","Senkung","-0.0545"
"1178","Senkungen","-0.0545"
"1179","Sinnlosigkeit","-0.0048"
"1180","Sinnlosigkeiten","-0.0048"
"1181","Sintflut","-0.3313"
"1182","Skandal","-0.0048"
"1183","Skandales","-0.0048"
"1184","Skandals","-0.0048"
"1185","Skandale","-0.0048"
"1186","Skandalen","-0.0048"
"1187","Sklave","-0.3281"
"1188","Sklaven","-0.3281"
"1189","Sklavenarbeit","-0.0048"
"1190","Sorge","-0.3618"
"1191","Sorgen","-0.3618"
"1192","Spott","-0.3357"
"1193","Spotts","-0.3357"
"1194","Spottes","-0.3357"
"1195","Sprengstoff","-0.0048"
"1196","Sprengstoffes","-0.0048"
"1197","Sprengstoffs","-0.0048"
"1198","Sprengstoffe","-0.0048"
"1199","Sprengstoffen","-0.0048"
"1200","Sprengung","-0.0048"
"1201","Sprengungen","-0.0048"
"1202","Stagnation","-0.0048"
"1203","Stagnationen","-0.0048"
"1204","Stau","-0.0438"
"1205","Staus","-0.0438"
"1206","Sterben","-0.0539"
"1207","Sterbens","-0.0539"
"1208","Steuerhinterziehung","-0.0048"
"1209","Stilllegung","-0.0048"
"1210","Stilllegungen","-0.0048"
"1211","Stillstand","-0.0048"
"1212","Stillstanden","-0.0048"
"1213","Stillstandes","-0.0048"
"1214","Stillstande","-0.0048"
"1215","Stillstands","-0.0048"
"1216","Stornierung","-0.0048"
"1217","Stornierungen","-0.0048"
"1218","Stoß","-0.0048"
"1219","Stoßes","-0.0048"
"1220","Stoßs","-0.0048"
"1221","Stößen","-0.0048"
"1222","Stöße","-0.0048"
"1223","Strafverfahren","-0.0048"
"1224","Strafverfahrens","-0.0048"
"1225","Strapaze","-0.0048"
"1226","Strapazen","-0.0048"
"1227","Streik","-0.0048"
"1228","Streiks","-0.0048"
"1229","Streit","-0.6632"
"1230","Streites","-0.6632"
"1231","Streits","-0.6632"
"1232","Streiten","-0.6632"
"1233","Streite","-0.6632"
"1234","Strenge","-0.0048"
"1235","Stress","-0.0048"
"1236","Stresss","-0.0048"
"1237","Stresses","-0.0048"
"1238","Stresse","-0.0048"
"1239","Stressen","-0.0048"
"1240","Streß","-0.0048"
"1241","Sturheit","-0.1894"
"1242","Sturz","-0.6316"
"1243","Sturzs","-0.6316"
"1244","Sturzen","-0.6316"
"1245","Stürze","-0.6316"
"1246","Sturzes","-0.6316"
"1247","Stürzen","-0.6316"
"1248","Sturze","-0.6316"
"1249","Störung","-0.3569"
"1250","Störungen","-0.3569"
"1251","Sucht","-0.3505"
"1252","Süchte","-0.3505"
"1253","Süchten","-0.3505"
"1254","Sündenbock","-0.3285"
"1255","Sündenbockes","-0.3285"
"1256","Sündenböcke","-0.3285"
"1257","Sündenböcken","-0.3285"
"1258","Sündenbocks","-0.3285"
"1259","Tabu","-0.0048"
"1260","Terror","-0.0048"
"1261","Terrors","-0.0048"
"1262","Terrorismus","-0.3553"
"1263","Teuerung","-0.322"
"1264","Teuerungen","-0.322"
"1265","Teuerungsrate","-0.0048"
"1266","Teuerungsraten","-0.0048"
"1267","Teufelskreis","-0.479"
"1268","Teufelskreiss","-0.479"
"1269","Teufelskreise","-0.479"
"1270","Teufelskreisen","-0.479"
"1271","Teufelskreises","-0.479"
"1272","Tod","-0.0697"
"1273","Tods","-0.0697"
"1274","Todes","-0.0697"
"1275","Tode","-0.0697"
"1276","Toden","-0.0697"
"1277","Todesfall","-0.0048"
"1278","Todesfälle","-0.0048"
"1279","Todesfällen","-0.0048"
"1280","Todesfalls","-0.0048"
"1281","Todesfalles","-0.0048"
"1282","Todesstrafe","-0.0048"
"1283","Todesstrafen","-0.0048"
"1284","Torheit","-0.0048"
"1285","Torheiten","-0.0048"
"1286","Totschlag","-0.0048"
"1287","Totschlägen","-0.0048"
"1288","Totschlags","-0.0048"
"1289","Totschlages","-0.0048"
"1290","Totschläge","-0.0048"
"1291","Tragödie","-0.0048"
"1292","Tragödien","-0.0048"
"1293","Trauer","-0.0048"
"1294","Trauma","-0.0048"
"1295","Traumen","-0.0048"
"1296","Traurigkeit","-0.0457"
"1297","Traurigkeiten","-0.0457"
"1298","Trennung","-0.5071"
"1299","Trennungen","-0.5071"
"1300","Tristesse","-0.0555"
"1301","Tristessen","-0.0555"
"1302","Trostlosigkeit","-0.0048"
"1303","Trott","-0.0048"
"1304","Trottes","-0.0048"
"1305","Trotten","-0.0048"
"1306","Trotts","-0.0048"
"1307","Trotte","-0.0048"
"1308","Trugschluß","-0.0048"
"1309","Trägheit","-0.1937"
"1310","Trägheiten","-0.1937"
"1311","Träne","-0.0562"
"1312","Tränen","-0.0562"
"1313","Trübsal","-0.189"
"1314","Trübsalen","-0.189"
"1315","Trübsale","-0.189"
"1316","Turbolenz","-0.0048"
"1317","Turbolenzen","-0.0048"
"1318","Tyrannei","-0.3243"
"1319","Tyranneien","-0.3243"
"1320","Täuschung","-0.3445"
"1321","Täuschungen","-0.3445"
"1322","Umtausch","-0.343"
"1323","Umtauschen","-0.343"
"1324","Umtausches","-0.343"
"1325","Umtauschs","-0.343"
"1326","Umtäusche","-0.343"
"1327","Umtausche","-0.343"
"1328","Umtäuschen","-0.343"
"1329","Unbehagen","-0.3291"
"1330","Unbehagens","-0.3291"
"1331","Unbehaglichkeit","-0.0048"
"1332","Unbehaglichkeiten","-0.0048"
"1333","Unbeliebtheit","-0.0048"
"1334","Unbequemlichkeit","-0.0048"
"1335","Unbequemlichkeiten","-0.0048"
"1336","Unbestimmtheit","-0.0537"
"1337","Undankbarkeit","-0.0048"
"1338","Unehrlichkeit","-0.0048"
"1339","Uneinigkeit","-0.3289"
"1340","Uneinigkeiten","-0.3289"
"1341","Unerbittlichkeit","-0.0048"
"1342","Unerträglichkeit","-0.0048"
"1343","Unfall","-0.0048"
"1344","Unfällen","-0.0048"
"1345","Unfalls","-0.0048"
"1346","Unfälle","-0.0048"
"1347","Unfalles","-0.0048"
"1348","Unfreundlichkeit","-0.3085"
"1349","Unfreundlichkeiten","-0.3085"
"1350","Unfug","-0.3394"
"1351","Unfähigkeit","-0.1896"
"1352","Ungeduld","-0.4655"
"1353","Ungehorsamkeit","-0.0048"
"1354","Ungenauigkeit","-0.0048"
"1355","Ungenauigkeiten","-0.0048"
"1356","Ungerechtigkeit","-0.3419"
"1357","Ungerechtigkeiten","-0.3419"
"1358","Ungeschicklichkeit","-0.3116"
"1359","Ungeschicklichkeiten","-0.3116"
"1360","Unglaubwürdigkeit","-0.0048"
"1361","Ungleichheit","-0.0048"
"1362","Ungleichheiten","-0.0048"
"1363","Unglück","-0.5004"
"1364","Unglückes","-0.5004"
"1365","Unglücks","-0.5004"
"1366","Unglücke","-0.5004"
"1367","Unglücken","-0.5004"
"1368","Unheilbarkeit","-0.0048"
"1369","Unhöflichkeit","-0.0048"
"1370","Unhöflichkeiten","-0.0048"
"1371","Unklarheit","-0.0048"
"1372","Unklarheiten","-0.0048"
"1373","Unmenschlichkeit","-0.0048"
"1374","Unmenschlichkeiten","-0.0048"
"1375","Unmoral","-0.3172"
"1376","Unmut","-0.3394"
"1377","Unmutes","-0.3394"
"1378","Unmuts","-0.3394"
"1379","Unordnung","-0.3391"
"1380","Unordnungen","-0.3391"
"1381","Unrecht","-0.5086"
"1382","Unrechtes","-0.5086"
"1383","Unrechts","-0.5086"
"1384","Unregelmäßigkeit","-0.0048"
"1385","Unregelmäßigkeiten","-0.0048"
"1386","Unrentabilität","-0.0048"
"1387","Unruhe","-0.201"
"1388","Unsicherheit","-0.358"
"1389","Unsicherheiten","-0.358"
"1390","Unsinn","-0.4969"
"1391","Unsinnes","-0.4969"
"1392","Unsinns","-0.4969"
"1393","Unstetigkeit","-0.3075"
"1394","Unstetigkeiten","-0.3075"
"1395","Unstimmigkeit","-0.0048"
"1396","Unstimmigkeiten","-0.0048"
"1397","Unterbrechung","-0.0048"
"1398","Unterbrechungen","-0.0048"
"1399","Unterdrückung","-0.0048"
"1400","Unterdrückungen","-0.0048"
"1401","Untergang","-0.3498"
"1402","Untergangs","-0.3498"
"1403","Untergängen","-0.3498"
"1404","Unterganges","-0.3498"
"1405","Untergänge","-0.3498"
"1406","Unterlassung","-0.0048"
"1407","Unterlassungen","-0.0048"
"1408","Unterwerfung","-0.3279"
"1409","Unterwerfungen","-0.3279"
"1410","Untreue","-0.3293"
"1411","Unverantwortlichkeit","-0.3068"
"1412","Unvereinbarkeit","-0.0048"
"1413","Unvereinbarkeiten","-0.0048"
"1414","Unverhältnismäßigkeit","-0.0048"
"1415","Unverschämtheit","-0.0048"
"1416","Unverschämtheiten","-0.0048"
"1417","Unvollkommenheit","-0.0048"
"1418","Unvollkommenheiten","-0.0048"
"1419","Unvollständigkeit","-0.0048"
"1420","Unwahrheit","-0.466"
"1421","Unwahrheiten","-0.466"
"1422","Unwirksamkeit","-0.0048"
"1423","Unwirtschaftlichkeit","-0.0048"
"1424","Unwissenheit","-0.4935"
"1425","Unzufriedenheit","-0.6324"
"1426","Unzumutbarkeit","-0.0048"
"1427","Unzumutbarkeiten","-0.0048"
"1428","Unzuverlässigkeit","-0.0048"
"1429","Vagheit","-0.0048"
"1430","Vagheiten","-0.0048"
"1431","Verachtung","-0.3308"
"1432","Verbannung","-0.0048"
"1433","Verbannungen","-0.0048"
"1434","Verbot","-0.0048"
"1435","Verbots","-0.0048"
"1436","Verbotes","-0.0048"
"1437","Verboten","-0.0048"
"1438","Verbote","-0.0048"
"1439","Verdacht","-0.8074"
"1440","Verdachts","-0.8074"
"1441","Verdachte","-0.8074"
"1442","Verdachten","-0.8074"
"1443","Verdachtes","-0.8074"
"1444","Verdorbenheit","-0.0048"
"1445","Verdrängung","-0.0048"
"1446","Verdrängungen","-0.0048"
"1447","Verdächtige","-0.0048"
"1448","Verfall","-0.0048"
"1449","Verfalles","-0.0048"
"1450","Verfalls","-0.0048"
"1451","Verfehlung","-0.0048"
"1452","Verfehlungen","-0.0048"
"1453","Vergeltung","-0.3369"
"1454","Vergeltungen","-0.3369"
"1455","Vergeltungsmaßnahme","-0.0048"
"1456","Vergeltungsmaßnahmen","-0.0048"
"1457","Vergeudung","-0.0048"
"1458","Vergeudungen","-0.0048"
"1459","Verherrlichung","-0.0048"
"1460","Verhängnis","-0.0048"
"1461","Verhängnisses","-0.0048"
"1462","Verhängnissen","-0.0048"
"1463","Verhängnise","-0.0048"
"1464","Verhängnisen","-0.0048"
"1465","Verhängnises","-0.0048"
"1466","Verhängnisse","-0.0048"
"1467","Verhängniss","-0.0048"
"1468","Verkleinerung","-0.0048"
"1469","Verkleinerungen","-0.0048"
"1470","Verlangsamung","-0.0048"
"1471","Verlangsamungen","-0.0048"
"1472","Verletzung","-0.5032"
"1473","Verletzungen","-0.5032"
"1474","Verleumdung","-0.4792"
"1475","Verleumdungen","-0.4792"
"1476","Verlierer","-0.3441"
"1477","Verlierern","-0.3441"
"1478","Verlierers","-0.3441"
"1479","Verlust","-0.5204"
"1480","Vermeidung","-0.0048"
"1481","Vermeidungen","-0.0048"
"1482","Verminderung","-0.0048"
"1483","Verminderungen","-0.0048"
"1484","Vernachlässigung","-0.328"
"1485","Vernachlässigungen","-0.328"
"1486","Vernichtung","-0.4883"
"1487","Vernichtungen","-0.4883"
"1488","Verrat","-0.0048"
"1489","Verrats","-0.0048"
"1490","Verraten","-0.0048"
"1491","Verrate","-0.0048"
"1492","Verrates","-0.0048"
"1493","Verräter","-0.3352"
"1494","Verräters","-0.3352"
"1495","Verrätern","-0.3352"
"1496","Verrückter","-0.0447"
"1497","Verrücktheit","-0.0048"
"1498","Verrücktheiten","-0.0048"
"1499","Versagen","-0.3517"
"1500","Verschlechterung","-0.4959"
"1501","Verschlechterungen","-0.4959"
"1502","Verschmutzung","-0.3392"
"1503","Verschmutzungen","-0.3392"
"1504","Verschwendung","-0.0048"
"1505","Verschwendungen","-0.0048"
"1506","Verschwörung","-0.3355"
"1507","Verschwörungen","-0.3355"
"1508","Versenkung","-0.0048"
"1509","Versenkungen","-0.0048"
"1510","Versklavung","-0.0048"
"1511","Versklavungen","-0.0048"
"1512","Verstoß","-0.0048"
"1513","Verstoßes","-0.0048"
"1514","Verstöße","-0.0048"
"1515","Verstößen","-0.0048"
"1516","Verstoßs","-0.0048"
"1517","Verstrickung","-0.0048"
"1518","Verstrickungen","-0.0048"
"1519","Versuchung","-0.3463"
"1520","Versuchungen","-0.3463"
"1521","Versäumnis","-0.0048"
"1522","Versäumniss","-0.0048"
"1523","Versäumnise","-0.0048"
"1524","Versäumnises","-0.0048"
"1525","Versäumnisen","-0.0048"
"1526","Vertreibung","-0.0048"
"1527","Vertreibungen","-0.0048"
"1528","Verurteilung","-0.0048"
"1529","Verurteilungen","-0.0048"
"1530","Verweigerung","-0.3441"
"1531","Verweigerungen","-0.3441"
"1532","Verwerfung","-0.3202"
"1533","Verwerfungen","-0.3202"
"1534","Verwirrung","-0.3323"
